Label,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12
0,0.285,2.161,-0.577,0.672,-0.484,0.884,-0.750,-0.809,-1.050,-0.637,-1.415,0.871
1,0.719,-0.710,0.902,-0.963,0.478,-0.134,0.013,-0.550,2.002,0.262,-0.936,0.372
0,-0.499,1.275,0.552,0.053,-0.124,-0.077,-0.094,-1.510,0.043,-0.554,0.309,-1.112
1,-0.670,-0.406,1.427,-0.133,0.101,0.565,0.500,-0.398,0.852,0.691,0.698,1.500
0,1.591,0.230,-2.387,0.745,-3.774,-2.434,-0.010,0.957,-0.330,0.183,-1.696,0.433
1,0.100,-0.906,-0.566,2.250,-0.257,-1.247,0.877,-0.895,0.290,-0.711,0.134,2.270
0,-0.572,0.623,-0.754,-1.299,-0.927,0.585,-1.580,0.087,0.480,0.954,1.001,1.162
1,-0.416,-0.135,-0.339,1.970,-1.234,-0.024,-0.038,-0.879,2.129,-1.617,-1.009,0.810
0,-1.522,-0.074,-1.224,-0.484,-1.284,1.684,0.097,0.201,-0.770,1.149,-1.900,-2.521
1,0.867,-0.518,-1.468,-0.224,0.441,-0.144,-0.248,1.614,-0.181,-0.084,1.238,0.918
0,-1.055,-2.281,0.470,1.145,0.193,-0.897,-0.868,-1.224,1.117,-0.435,0.915,-0.324
1,-0.353,0.504,-0.944,1.655,-0.076,-0.367,1.600,-0.821,-0.455,0.403,0.577,-1.096
0,0.048,1.220,0.354,0.391,-1.122,-0.598,1.614,-1.384,-2.445,-0.344,-1.479,-0.404
1,0.396,0.276,-0.187,0.279,1.218,0.309,2.509,0.346,1.951,-0.597,0.075,0.491
0,0.788,1.004,0.286,0.945,-0.645,-0.139,-0.318,-2.984,0.751,-0.907,-1.403,2.024
1,-2.127,1.085,0.133,0.551,0.972,-0.581,-1.272,1.087,-0.097,0.386,0.173,-0.702
0,-0.307,1.320,-0.209,0.002,0.320,2.729,0.779,-1.794,0.570,0.157,-0.449,-1.151
1,-1.563,2.168,0.915,-0.020,0.770,0.324,1.508,-2.018,0.152,0.011,-2.392,-2.375
0,-0.926,3.024,-0.182,-1.463,0.162,-1.729,-0.507,0.865,0.040,-0.822,0.250,-0.448
1,-0.377,0.350,-3.214,-1.210,-0.207,-0.569,-0.178,1.566,0.668,2.429,-0.662,-1.149
0,-0.277,0.074,-0.298,0.342,1.159,1.875,1.214,3.569,-0.402,-0.794,-1.840,0.946
1,0.207,-0.725,0.036,0.649,0.247,0.131,-0.155,-0.644,1.069,1.563,-0.699,-1.692
0,1.731,1.428,-0.291,-1.466,1.258,-0.466,0.351,0.947,-1.024,0.960,-1.848,0.216
1,-0.169,0.358,-0.011,0.904,-0.665,0.278,-0.026,-1.203,1.562,-0.404,1.199,1.418
0,1.011,-0.196,-1.378,1.320,-2.041,0.640,-0.892,1.085,-0.401,0.148,0.484,-0.951
1,-1.049,-0.177,-0.215,-0.244,-0.977,1.230,-0.658,-0.590,0.558,-0.157,0.646,1.453
0,-0.879,0.520,0.714,-1.214,-0.912,0.469,-1.287,1.176,1.344,-0.817,-1.409,2.391
1,0.395,-0.065,-0.812,-1.663,-0.020,1.900,0.460,-1.664,0.210,2.491,0.044,1.057
0,-2.149,-0.762,1.484,1.746,-1.615,-2.768,0.297,1.580,-2.615,0.952,0.253,-0.279
1,0.812,-0.459,-1.441,-0.264,0.728,-1.636,-1.226,2.428,1.176,2.350,0.771,1.190
0,0.176,-0.163,0.997,0.362,-0.918,2.979,-1.008,-1.234,2.432,-1.910,-0.890,-0.891
1,-1.150,0.712,0.888,0.425,-1.382,-0.014,-0.694,-0.070,0.556,-0.717,0.541,0.403
0,-0.000,-0.863,1.349,-1.058,-0.996,0.147,0.742,-1.096,-0.134,2.372,-0.151,0.980
1,1.876,-1.056,-0.745,-0.314,0.078,0.311,1.603,1.636,-0.738,-1.044,-1.125,-0.949
0,-0.992,-0.290,-2.139,-0.805,-0.079,0.655,-0.245,0.997,-0.397,-1.634,1.304,0.558
1,-0.949,-1.326,-0.667,-0.183,0.417,0.720,-0.334,-0.390,0.637,0.145,0.424,-0.362
0,-0.283,-0.509,-1.647,-1.016,0.245,-1.564,0.370,-2.075,-0.401,-1.603,1.553,-0.408
1,0.836,-2.467,1.108,-2.099,0.649,-0.077,0.602,-0.759,2.032,-1.235,-0.717,-0.017
0,-2.558,1.826,-1.678,-1.474,0.889,-2.068,-0.250,0.437,-0.137,-1.578,-1.225,-0.346
1,-1.015,-0.654,-2.536,0.286,-1.373,-1.778,-0.940,-0.475,-0.383,-0.588,-1.028,-0.902
0,0.213,0.613,-1.767,-0.207,0.934,0.278,0.206,1.616,0.586,0.244,-0.456,0.696
1,-1.100,-4.384,0.056,-0.398,0.268,-0.779,0.825,1.161,0.325,-1.197,-0.384,0.355
0,1.145,-3.518,-0.944,1.563,1.386,0.459,0.592,0.775,0.208,0.966,0.238,-1.066
1,-2.184,-2.022,0.738,0.840,-0.645,0.138,-0.997,-1.691,1.704,-0.709,0.923,-1.452
0,1.180,0.662,-1.676,0.901,0.880,-0.988,-0.292,2.772,0.270,-1.031,0.827,-1.038
1,-0.400,0.148,0.271,0.350,-0.914,-1.618,-0.436,-1.501,2.197,-1.520,-0.729,3.467
0,-1.334,-0.119,0.466,-0.975,-1.158,-0.515,-1.831,1.000,-0.057,-0.713,-0.905,-2.314
1,0.164,-0.065,-0.874,-1.249,-1.209,-0.929,0.651,0.044,1.889,-0.323,-1.656,-1.540
0,0.016,-0.852,0.189,2.428,-0.863,0.994,-0.312,0.550,0.058,1.142,-0.568,0.360
1,1.999,-2.435,0.772,-1.761,-0.181,0.220,1.564,-2.931,-0.450,0.078,1.623,0.677
0,2.259,-0.503,-0.570,0.190,0.108,1.094,-0.235,-1.097,2.018,1.527,-0.799,0.629
1,-0.764,-2.622,1.781,0.553,-0.456,-1.633,1.384,-0.138,0.561,3.725,1.869,0.034
0,0.163,-0.473,0.875,-1.337,-1.705,-0.908,2.150,-0.346,-1.165,-0.248,-1.707,-2.011
1,1.253,-0.665,-1.038,-0.439,0.089,0.129,-1.045,1.387,-1.568,-1.563,-0.533,-1.078
0,0.646,1.050,0.775,1.665,-0.630,0.709,-1.228,-0.279,0.691,1.044,0.735,-1.159
1,-0.464,0.462,-0.167,-0.950,0.117,0.418,0.050,1.386,-2.943,0.228,-0.336,-1.438
0,-0.641,0.782,3.243,1.109,0.028,1.140,-3.925,-0.020,-1.136,-0.900,0.833,-1.243
1,-2.031,2.296,-0.004,-0.378,1.330,0.182,-0.198,0.095,1.087,-0.235,-1.697,-1.068
0,-3.308,-1.862,0.971,0.401,-1.289,-1.184,-0.058,-1.086,-0.071,-1.090,0.823,-0.503
1,-1.512,0.346,-0.001,-0.897,-1.848,-1.483,-0.264,-1.572,0.681,-0.044,-1.461,-0.274
0,-1.568,0.824,-1.440,1.084,0.400,-3.317,0.167,1.240,-1.212,0.629,-0.519,1.631
1,-0.671,-1.820,0.006,0.081,0.277,1.031,-0.321,-1.499,0.923,0.332,1.271,-0.584
0,2.578,0.970,0.852,-0.500,2.069,0.506,0.570,-0.455,0.382,1.879,-0.360,-1.345
1,1.000,-1.408,0.807,2.442,-1.323,-0.363,-0.010,-1.126,1.886,0.263,1.044,-0.006
0,0.945,0.186,-2.033,0.097,0.682,-0.631,-0.187,2.156,-2.576,-0.657,-0.666,-0.512
1,-0.498,0.948,1.277,0.466,-2.059,-0.850,-0.239,-1.847,-0.702,0.030,-1.810,0.593
0,0.692,-0.236,0.563,-0.489,0.084,-0.016,0.215,-0.756,0.991,0.000,-0.613,1.629
1,0.874,-0.530,-0.604,-1.575,-1.075,1.269,-1.734,0.907,-0.461,-1.011,-0.331,-1.910
0,-1.374,-0.438,-1.287,0.394,-0.927,-2.729,0.887,-0.336,-0.342,0.447,0.433,2.119
1,-0.014,-0.614,-0.130,-1.790,-1.441,-0.602,0.516,-0.706,0.259,-0.345,1.915,-0.534
0,0.126,-0.207,1.097,0.452,-0.137,2.363,-0.710,-1.852,0.164,1.211,-0.899,-0.802
1,-1.904,-1.086,-1.479,1.587,-0.908,-1.384,0.333,0.201,0.359,-0.026,0.697,-1.151
0,-1.750,0.400,2.756,-1.265,0.947,0.322,2.648,-0.558,0.294,-0.213,-0.580,-0.337
1,1.529,0.079,-0.465,0.889,-0.182,-1.322,-1.534,0.778,0.981,-1.230,0.565,1.686
0,-1.200,0.741,-0.531,1.366,-0.150,2.096,-1.069,0.163,0.599,1.365,0.519,1.085
1,-0.821,0.207,0.402,0.102,-0.955,1.306,-0.202,-0.530,0.062,-1.794,1.572,-1.509
0,0.331,-0.560,-0.936,-0.134,-1.325,-0.715,1.209,-1.135,0.194,0.540,0.729,-0.256
1,1.543,-3.054,0.959,-0.473,0.389,0.862,0.886,-0.545,1.179,-2.138,-2.023,-0.650
0,-3.425,1.196,-0.224,1.309,0.495,-1.065,1.063,0.420,-0.461,-1.420,-1.625,-1.116
1,-1.453,0.974,-4.793,-0.863,-2.227,-0.385,0.506,1.424,-0.346,-0.323,-0.373,-2.269
0,-1.288,0.643,-1.415,-0.208,0.122,-0.309,0.344,-0.534,1.096,-2.055,0.279,-1.488
1,0.802,-0.737,0.305,0.576,1.042,0.942,0.005,-0.108,0.183,0.032,-0.874,-1.005
0,0.663,-0.073,2.182,-0.140,0.848,0.880,0.159,-0.689,-1.214,-0.572,1.997,-0.632
1,1.390,0.660,0.440,0.872,-1.030,0.944,0.435,0.532,2.936,-1.162,0.798,0.423
0,0.888,0.353,0.450,-0.418,-2.250,-1.036,1.934,2.981,-4.286,0.272,1.063,1.133
1,-0.334,3.450,-0.528,0.946,0.761,0.879,-0.655,-2.720,1.877,-0.680,-1.068,-1.324
0,-0.417,0.664,-0.245,1.146,1.422,0.842,1.643,-0.167,-0.499,0.035,-1.127,-1.162
1,-0.570,0.156,-0.730,-1.148,1.140,1.250,0.187,-0.161,-0.141,-2.163,-0.523,-0.334
0,-2.328,-0.599,-0.947,0.093,-0.841,-1.655,-0.771,0.047,3.371,0.567,-1.531,-2.635
1,1.677,-1.351,-2.681,0.039,0.393,0.014,-0.020,-1.668,-0.505,1.009,-0.837,0.313
0,-2.764,0.200,-0.371,0.105,0.583,-0.019,-0.415,-1.627,0.060,0.144,-3.048,0.204
1,-0.289,0.442,0.372,-0.950,-0.121,-0.924,-1.014,0.847,0.113,0.321,3.983,0.071
0,0.385,0.891,1.147,0.735,-0.035,1.209,1.858,-0.991,-2.928,0.353,-2.194,0.356
1,0.736,-0.133,-0.768,-0.193,-3.057,0.473,0.155,0.495,-1.186,-0.144,-1.281,-0.392
0,2.510,1.005,-0.821,1.426,-0.439,-2.675,-0.833,1.164,-0.098,-2.938,0.993,-0.930
1,-1.002,1.023,0.596,-0.375,-0.581,-0.820,0.544,0.064,-0.098,-0.705,0.000,-0.322
0,0.471,-0.781,1.948,-0.409,-0.077,2.164,0.129,-1.409,0.461,-0.552,0.736,-0.217
1,-0.088,0.401,0.807,0.006,2.101,0.696,0.295,-2.436,0.849,-0.519,-1.932,-0.380
0,0.452,-0.250,0.802,-1.858,-1.607,-0.411,-2.789,1.393,-1.369,-1.153,-1.222,-1.627
1,-1.420,-0.176,-0.965,0.154,-1.336,-0.616,-0.292,0.988,0.122,-0.160,0.238,-0.406
0,-0.261,0.123,0.052,-0.752,1.371,-0.948,-1.002,2.768,-1.065,-0.902,0.025,-1.369
1,-1.482,0.426,1.810,1.899,0.638,0.889,-0.153,-1.199,2.204,0.320,0.182,0.679
0,1.277,-1.876,0.198,-1.556,0.027,-0.250,1.942,1.198,-0.931,0.525,1.203,-1.299
1,0.545,-2.007,1.718,-0.902,-0.794,0.398,0.835,-0.237,2.210,-0.698,-1.866,0.441
0,0.371,1.541,-0.535,-0.282,-0.982,-0.960,-2.183,1.038,-2.624,0.751,-0.734,1.194
1,-2.515,2.854,-0.956,-0.430,-0.709,1.660,0.670,-1.120,2.011,-1.177,-0.200,-1.252
0,-0.284,-0.561,-0.470,-1.565,-0.594,-0.977,1.162,0.242,0.257,0.475,-0.379,2.548
1,-0.557,-0.355,-1.058,0.712,0.208,-0.546,-2.566,-0.848,1.221,2.393,-0.130,-0.688
0,-0.815,-1.204,-0.308,0.488,-1.232,1.273,-0.524,-2.999,0.400,0.812,1.512,-1.040
1,0.891,-0.995,-0.086,0.990,0.207,-0.202,1.672,2.174,-1.062,-1.264,-0.778,0.198
0,-0.100,0.587,-0.343,1.671,-0.422,1.347,-0.336,-1.200,0.647,-0.788,-2.976,1.002
1,-2.286,0.367,-1.447,-0.266,0.093,-0.036,-0.109,0.855,0.468,0.995,0.844,-1.348
0,0.830,2.452,-1.092,-0.178,0.990,-0.766,-0.513,-0.334,-1.765,-0.331,-0.100,-0.009
1,0.318,-1.177,0.432,0.171,-2.109,0.954,-2.970,0.651,-1.513,-0.978,-1.860,2.094
0,0.214,0.124,-1.430,0.466,-1.055,-2.049,-0.661,0.180,0.050,0.502,-0.245,0.796
1,-1.044,0.947,1.137,-1.139,0.980,3.315,0.173,0.299,-0.528,-0.148,1.752,-1.318
0,0.721,1.975,0.962,-0.810,2.363,1.277,-0.146,-2.024,0.090,-0.867,1.526,0.556
1,-0.721,1.358,-0.254,-1.373,0.102,0.744,3.816,0.103,0.586,-0.025,-0.974,-2.380
0,-0.177,-0.300,0.917,0.230,-3.201,1.460,-0.494,1.071,-1.146,-1.778,1.055,0.469
1,-1.103,0.162,0.822,-0.098,1.165,-1.011,-0.586,-3.358,0.484,1.241,1.575,-0.233
0,-0.472,1.348,-0.357,-1.169,2.996,-0.323,0.430,-1.806,0.560,-0.422,0.660,2.018
1,-0.065,1.056,1.356,1.822,0.059,0.769,-1.566,0.164,0.742,1.030,-0.762,-0.712
0,0.136,0.440,-0.199,-0.206,0.225,-0.833,-0.852,-0.051,0.484,0.054,1.071,-1.476
1,1.109,-1.475,1.620,1.069,0.605,0.260,-0.564,-0.422,1.801,-1.263,0.466,2.218
0,-0.285,0.390,-0.739,0.346,-0.638,-0.734,-0.245,-0.167,1.071,-1.299,0.015,-2.096
1,-0.812,0.341,-0.088,2.379,-0.309,1.246,2.299,-2.075,0.932,0.269,1.718,0.958
0,0.719,0.498,-0.973,-0.514,0.480,-0.673,-0.624,0.432,1.894,0.154,-1.444,-1.941
1,0.927,0.354,0.274,2.139,-0.381,-0.351,-1.677,-0.224,0.503,1.413,-1.018,1.246
0,-2.188,1.188,-1.195,-0.587,-1.911,0.812,0.466,-0.996,-1.306,0.314,-2.610,-0.290
1,0.466,-1.076,-0.657,-0.128,0.331,0.284,-1.242,1.425,-0.015,1.391,0.444,1.356
0,-0.026,-1.565,1.620,0.966,0.107,1.179,-0.871,-0.968,0.928,-0.400,-0.790,1.465
1,1.027,1.023,0.081,0.225,0.419,-0.261,0.770,0.358,0.789,-0.245,-0.229,-0.810
0,-0.817,0.273,0.032,-0.974,-1.072,-1.710,-1.451,-0.235,-2.010,-0.632,-1.217,-0.257
1,0.225,-0.252,-1.273,0.234,0.377,0.597,0.998,0.839,1.585,-2.485,-0.538,0.025
0,3.296,0.786,-1.211,1.890,-0.772,0.919,-0.782,1.687,-0.122,2.497,0.750,-0.069
1,-0.319,0.701,1.533,-0.914,-0.288,2.940,-0.077,0.612,-1.232,-0.296,0.133,-2.553
0,0.892,0.070,0.232,0.886,-0.301,0.838,1.762,-0.585,-0.580,-0.275,0.689,-0.980
1,-0.022,-1.155,0.996,-0.088,1.708,0.232,-0.839,3.251,-0.245,-1.674,-2.674,-3.192
0,-3.101,-0.322,0.366,1.367,-0.085,-0.654,1.707,0.990,-1.585,-0.456,0.060,-0.974
1,-0.834,-0.772,0.261,-1.282,-1.975,-0.942,-1.702,-0.851,1.590,0.910,-1.278,-0.284
0,-0.161,1.014,-1.069,1.142,-0.527,0.705,0.244,0.048,1.069,-0.614,-0.985,-0.982
1,-1.648,-1.124,-0.247,3.071,0.049,1.304,0.691,-0.893,-0.525,-1.273,-0.427,-0.147
0,0.859,2.149,-0.168,1.116,0.841,0.533,1.591,0.794,-0.340,-1.544,0.494,-1.778
1,3.058,0.567,1.650,1.820,-1.291,1.313,2.423,-1.299,2.928,-1.691,1.700,0.900
0,-0.378,-0.995,0.542,1.793,-1.545,-1.016,0.874,-0.734,-2.815,-0.553,0.667,-0.617
1,-0.493,0.058,0.920,-1.830,1.382,-0.332,1.644,-2.187,0.507,1.356,-0.682,-1.347
0,-0.524,0.214,-0.833,0.630,-1.341,-0.055,0.191,0.298,0.403,-0.608,-0.495,-1.911
1,0.599,-0.626,-1.153,-0.831,-2.843,1.973,-0.529,-0.380,0.952,-1.254,-0.572,1.115
0,-1.240,0.068,0.564,-0.069,-1.261,2.030,-1.585,1.587,0.802,1.249,-1.345,-2.186
1,0.850,0.302,-1.263,1.446,-0.055,-0.227,0.812,0.825,0.756,-1.856,1.882,-0.532
0,-0.109,-0.271,0.580,1.977,-1.696,2.024,-0.108,-1.123,1.193,0.171,-2.481,-0.409
1,-0.002,-0.407,-0.714,0.549,0.360,-1.718,0.084,0.858,0.379,0.680,0.888,-0.541
0,-1.826,-1.086,2.496,-1.972,-0.311,0.066,2.032,-0.745,-0.075,0.207,-1.436,0.188
1,0.903,0.290,-0.140,-0.054,0.064,0.874,-1.230,-0.351,0.681,-1.805,0.092,0.827
0,0.784,-0.465,-2.126,1.296,-0.494,1.506,-0.871,0.150,0.407,1.995,-0.089,-0.342
1,-0.613,-1.123,0.744,-1.439,-0.204,0.734,-0.718,-0.539,-0.245,0.156,0.262,-1.217
0,-0.494,-0.835,-0.122,0.109,-1.792,-0.271,0.133,-1.405,-0.357,-1.944,1.293,-1.823
1,-2.052,-1.663,0.293,-0.850,0.711,0.825,-0.375,-1.428,-2.607,0.829,-2.696,-1.425
0,2.414,2.727,-0.222,0.922,-2.622,0.498,0.291,0.574,-0.064,-0.723,1.751,-0.701
1,-1.179,-0.191,-1.884,0.217,-3.036,-1.506,-1.126,2.422,2.387,-0.589,-0.315,-0.501
0,-0.826,1.162,0.178,0.547,2.956,0.703,0.513,0.791,-0.622,-0.846,-0.957,-0.414
1,0.392,0.931,0.835,0.227,-0.248,0.465,-0.018,-0.687,0.532,0.812,-0.917,-0.444
0,-0.125,-0.267,0.569,0.181,-0.837,-0.992,0.990,1.179,-1.305,0.942,0.460,-1.650
1,0.027,-2.723,1.779,0.484,-0.639,0.600,-0.028,-0.560,1.845,-1.484,-0.814,0.560
0,0.797,-0.478,-0.095,-1.304,-2.185,-0.704,-0.973,2.727,-1.799,0.259,-1.557,-0.173
1,-1.245,1.878,0.395,1.373,-0.131,0.379,0.995,0.396,0.336,-0.003,0.712,-0.908
0,0.761,-0.644,-0.485,-0.709,-0.347,0.799,0.427,1.021,1.703,1.174,-1.163,-2.350
1,0.146,-0.378,-0.071,1.192,0.241,0.898,-1.805,-0.444,0.297,1.267,-0.479,-0.713
0,-3.330,1.160,-1.398,0.638,-0.646,-1.318,-0.949,0.904,1.177,0.419,1.226,-0.897
1,2.348,-0.198,0.992,-0.937,0.348,-0.659,1.437,2.235,-0.853,-2.163,1.930,-0.974
0,-2.550,-0.256,-0.305,0.620,0.390,1.565,0.272,-1.338,-0.383,-0.440,0.226,0.648
1,0.308,0.127,0.484,2.909,0.611,-0.457,-1.825,1.487,-0.643,-0.682,2.043,-0.077
0,0.997,0.065,0.748,-1.297,-0.167,-0.269,2.972,-0.208,-0.371,0.850,0.265,-0.420
1,-0.045,0.497,-1.051,-0.469,-0.829,-0.945,0.037,1.207,0.444,-0.224,-0.316,1.781
0,0.652,0.258,-0.589,1.541,-0.837,-1.973,-2.277,0.210,-0.188,-0.284,-0.611,0.666
1,-0.748,-1.760,-0.185,-1.608,-1.050,1.237,-1.655,0.810,1.278,0.025,0.555,-0.963
0,-1.060,0.703,1.662,0.560,0.035,1.074,-0.793,-0.475,-0.827,-0.889,0.274,-0.571
1,-0.659,-0.267,1.276,-1.649,-0.226,0.316,1.046,0.214,1.210,0.381,2.491,0.030
0,-3.433,-0.262,-1.681,-0.384,-1.091,1.578,1.822,1.759,0.383,-0.323,-1.486,-0.899
1,-1.623,0.477,-1.837,-1.109,-2.009,-0.728,-1.066,-0.819,1.136,0.917,-1.000,-0.206
0,-0.587,1.790,-1.023,1.569,4.363,1.284,1.152,0.970,-1.043,-0.488,-2.003,-0.528
1,-0.266,-0.909,1.369,2.954,-0.313,1.215,-1.034,2.108,2.109,0.697,-1.854,-1.286
0,-0.350,1.055,0.501,-0.481,0.121,0.208,-0.932,0.958,-0.454,0.343,4.075,-1.160
1,2.057,-0.877,1.530,0.489,-0.036,0.071,2.184,-1.747,-0.491,-1.394,-0.877,1.208
0,0.880,0.350,0.920,0.215,1.756,-1.432,-0.124,1.719,-1.192,-1.640,0.055,0.463
1,-2.132,3.189,0.126,0.149,-0.114,0.987,2.426,-1.079,-0.781,0.264,-1.209,1.368
0,-0.662,-0.916,0.237,-0.711,0.370,0.222,-0.202,0.684,0.283,-0.101,-1.039,0.428
1,-0.685,0.397,0.027,0.246,1.745,0.158,-1.684,1.063,1.012,-0.455,-1.498,0.123
0,1.244,0.079,0.744,1.127,-0.722,-1.860,-1.589,-1.122,-1.477,0.289,0.763,0.269
1,0.052,-1.365,-1.832,-1.544,0.747,-0.416,-0.852,0.544,0.875,0.326,0.034,-1.530
0,-0.755,-0.704,-0.205,1.376,-1.170,-1.943,0.413,-1.156,-0.691,-0.269,-2.497,1.062
1,-1.108,-0.848,0.829,-0.505,-0.423,-0.255,-1.701,0.581,-0.109,-1.449,-0.141,-0.893
0,-0.432,1.149,-0.082,-0.653,-1.649,-0.857,1.001,-0.999,-1.833,0.780,-0.786,0.554
1,0.251,-1.267,-0.705,0.985,-1.497,1.135,0.387,-0.657,0.485,-2.008,-0.426,1.619
0,2.532,0.437,-1.900,0.600,-1.107,-1.318,-0.952,-0.572,0.269,-0.481,-0.567,1.823
1,-1.809,-0.637,1.321,-0.646,-0.600,0.588,-1.211,0.667,0.118,0.337,0.359,0.020
0,-0.438,-0.089,1.428,0.916,0.969,0.257,-1.906,0.245,-0.919,-1.050,0.598,-0.594
1,-1.989,0.541,1.076,-3.330,-0.357,0.531,0.418,-1.432,2.247,1.182,0.688,-2.094
0,-0.179,0.870,0.205,0.846,2.234,-0.094,-0.209,1.389,-0.608,-1.411,-2.385,-0.645
1,-1.337,0.082,-1.972,-0.984,-1.836,-0.307,-0.318,1.021,0.180,-0.532,-0.209,0.240
0,-1.396,0.449,-0.535,0.574,0.217,0.894,-0.257,1.584,-2.350,-0.252,-1.327,2.100
1,0.984,-0.090,-0.081,1.045,1.453,0.064,1.153,-0.920,1.211,-0.306,-0.743,0.274
0,1.838,1.674,-0.959,-1.525,-0.499,-0.109,0.488,-0.079,-1.015,1.139,1.521,-0.519
1,-2.624,0.182,0.401,1.531,0.714,1.023,-1.711,-0.972,1.669,0.855,-1.344,-0.841
0,0.810,0.355,-0.668,0.119,-0.935,1.651,-0.311,1.078,-0.295,0.014,-1.324,-2.027
1,0.232,0.395,0.476,0.177,1.527,1.169,-0.038,-2.455,-0.843,-1.162,0.178,-0.140
0,-0.649,1.551,0.359,1.576,0.522,0.839,-0.079,1.463,0.872,0.539,-0.154,-0.721
1,-0.269,-0.260,-0.943,-3.602,1.131,1.037,1.671,1.913,1.669,0.840,-0.460,-0.506
0,-2.203,1.072,-0.259,0.181,-1.147,-0.182,0.980,-1.360,-0.761,1.554,-1.830,-2.154
1,0.997,-0.692,-0.709,3.775,1.265,1.098,0.989,0.357,-0.551,-0.570,1.928,0.092
0,-1.790,0.916,0.852,0.760,0.399,-0.836,-1.024,-0.824,0.279,0.175,0.326,0.534
1,-0.937,-1.141,0.269,-0.812,-0.757,-1.161,0.715,0.408,-0.612,-0.103,-0.078,0.450
0,1.644,1.816,-0.404,-1.571,1.440,0.757,0.724,0.185,-0.606,0.708,-0.186,0.563
1,0.147,1.167,-1.063,-0.639,1.044,-1.879,1.116,1.186,2.602,-1.251,-0.716,3.853
0,0.648,0.457,0.877,-0.510,0.209,-1.270,-1.525,-0.282,-0.696,-1.196,0.040,0.448
1,-1.243,0.780,0.120,-0.902,-1.373,1.690,0.453,-1.605,-1.579,0.160,0.101,0.077
0,-1.717,1.411,-1.693,0.941,1.104,2.095,0.314,-1.608,-0.660,-0.776,-1.245,-1.377
1,-0.056,1.576,0.584,-0.080,0.736,-0.519,-0.580,-0.235,0.210,-1.138,0.414,-2.329
0,-0.810,1.838,-0.497,0.746,-0.722,1.316,1.105,-0.396,-0.321,-0.770,0.571,-0.151
1,-0.169,-0.473,1.192,0.460,-0.527,-0.616,-1.042,-0.349,-0.362,0.075,-0.402,-0.081
0,0.058,0.495,-0.917,-0.152,0.529,0.459,-0.352,-0.527,2.057,-0.760,2.013,2.676
1,0.189,-1.231,1.837,0.541,1.056,1.625,-1.093,0.165,0.026,-0.305,0.744,-1.008
0,2.159,1.436,-0.831,-2.259,-1.076,0.380,1.104,-0.562,-0.701,1.062,1.632,-1.412
1,0.418,-1.408,0.404,0.574,-1.379,0.509,4.051,-0.710,1.958,-1.049,0.353,1.000
0,0.076,0.167,-0.454,0.703,-1.332,1.429,0.470,1.922,0.094,-0.344,-0.893,-0.716
1,-1.592,1.241,0.333,-0.350,-0.539,0.865,1.596,-1.301,-0.466,1.851,-2.423,0.082
0,-0.515,0.393,-0.853,-0.709,-0.428,2.362,-4.253,0.287,0.837,3.303,-1.685,-0.637
1,0.909,0.097,-0.132,-1.207,-1.174,0.329,-0.415,0.740,-0.376,1.192,-0.701,-0.063
0,2.124,0.630,0.349,0.174,-0.806,-0.709,0.197,-0.253,-1.477,0.171,-2.270,-2.232
1,-1.178,-0.666,-2.386,-3.470,-0.287,-0.871,-0.902,3.153,-0.877,1.192,1.304,0.890
0,1.065,0.570,1.151,0.758,2.245,-1.458,-0.670,-1.571,1.757,-0.272,-2.516,0.898
1,0.444,-0.862,-0.879,1.965,-1.654,-0.316,1.306,0.477,0.660,1.155,0.085,0.841
0,0.269,-0.175,2.486,-0.732,-1.772,0.363,2.542,-1.269,-1.159,-0.839,-0.171,-1.302
1,1.653,-0.095,-0.660,-0.195,-1.395,1.482,-1.834,0.021,0.734,-0.872,-1.431,3.362
0,2.945,-0.000,0.050,0.472,-1.270,-2.325,-0.790,0.937,0.082,-1.162,-0.642,-0.866
1,-0.484,-1.924,1.023,-0.744,-0.243,1.280,-1.659,0.255,0.229,-1.054,1.284,-1.813
0,-0.852,-0.553,-0.455,1.194,0.883,0.156,0.183,-1.160,-0.063,-1.580,-0.545,-0.656
1,-2.309,-0.955,1.138,0.504,1.357,1.080,1.075,-1.826,0.677,0.625,-0.101,-0.821
0,2.357,0.208,0.674,-0.424,-1.053,0.104,1.055,1.399,-0.353,-0.998,-1.879,0.139
1,-0.819,-0.573,-2.046,-1.007,2.462,-0.699,-0.550,-1.527,-0.436,-0.503,0.599,-0.055
0,0.430,1.222,-1.146,-0.372,0.889,-1.834,0.750,0.073,3.215,-0.510,-1.105,1.277
1,1.409,-1.353,0.781,2.557,2.149,1.950,-3.128,0.691,0.456,0.349,-0.670,-0.861
0,-0.182,-0.060,-0.705,-0.013,0.677,0.519,-1.038,-0.055,0.657,-1.055,0.969,-0.106
1,-2.755,1.841,1.563,0.540,1.414,-0.415,0.447,-1.654,0.476,-0.386,-1.532,2.245
0,0.255,0.423,1.222,1.169,-1.816,-0.361,1.227,0.412,-2.121,-2.781,0.053,-0.972
1,-1.565,-0.880,-0.016,-0.363,0.204,-0.341,1.287,-2.360,1.285,2.168,-1.894,1.319
0,-0.419,0.033,-0.904,-2.903,0.028,-0.293,-0.896,2.084,1.290,-1.235,-2.295,0.972
1,-0.304,-0.228,-0.919,1.724,1.555,-0.612,0.028,1.498,0.624,-2.003,0.478,0.099
