F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,Label,Prob
1.062,-1.119,-1.964,1.275,-0.513,0.799,-0.875,3.042,-0.032,2.028,-1.412,0.941,1,0.879
-0.025,-0.871,0.535,-0.565,1.159,-0.286,-1.291,0.714,1.32,0.059,-0.839,1.036,0,0.571
-1.72,0.134,-0.336,0.696,-0.04,0.238,1.074,-0.482,0.702,-1.87,0.189,-0.898,1,0.682
-1.183,-0.691,0.33,0.014,0.296,0.76,-2.106,-0.093,0.928,0.631,-1.216,0.992,0,0.531
1.226,-0.149,-0.175,1.065,-1.923,-1.796,-0.936,1.989,-2.099,0.449,-0.418,-0.552,1,0.080
0.166,0.908,-2.936,1.532,-0.004,-0.225,-0.819,-0.016,-0.474,-2.733,0.131,3.144,0,0.213
0.337,-1.546,-0.411,-0.011,-0.51,1.16,-0.533,1.575,1.306,-0.452,0.23,-1.746,1,0.831
0.009,-0.08,-0.236,-0.032,0.957,-1.317,-0.635,-0.975,-0.644,-0.63,-0.904,-2.271,0,0.367
0.367,1.389,0.574,0.433,-0.964,-0.724,-0.304,-0.1,-0.287,-2.032,0.37,-1.079,1,0.242
-1.947,0.281,1.192,-0.29,1.181,-1.221,-0.341,0.139,0.251,-0.481,-0.438,-1.798,0,0.587
-0.399,-0.434,-2.578,-0.293,3.042,-0.9,-1.091,-0.642,1.936,1.472,-0.856,-0.103,1,0.909
-0.256,2.469,0.196,0.31,0.942,0.943,-0.449,0.018,-1.35,-0.1,-0.597,-0.025,0,0.208
-1.259,1.245,0.729,0.72,0.675,1.724,-3.889,-0.99,1.463,0.275,-1.644,0.839,1,0.394
0.64,-0.14,0.766,0.45,0.141,0.98,1.619,-0.547,0.206,-0.959,0.067,-1.224,0,0.694
1.314,-2.345,0.711,0.986,0.108,0.308,1.363,-0.202,1.762,-0.912,1.327,2.385,1,0.929
1.498,0.717,-0.844,0.556,-3.028,-1.183,-2.192,-0.848,0.23,0.703,-0.951,-0.433,0,0.377
-0.281,0.935,0.17,-0.495,1.439,1.327,0.234,-0.635,0.418,-0.809,0.436,0.831,1,0.518
-1.051,0.207,-1.693,-0.12,-0.173,1.064,0.229,-0.546,2.125,0.526,-1.976,-0.749,0,0.307
0.476,-1.025,-0.173,-0.491,-0.424,2.189,-0.553,0.902,-0.04,1.311,0.045,-0.551,1,0.755
-1.49,-0.143,-0.024,1.97,-1.406,-1.548,-0.333,0.648,-2.867,1.17,-0.564,-1.199,0,0.096
0.652,-0.076,-1.568,-0.255,-0.459,-0.154,-0.335,3.31,-0.13,2.421,0.761,-1.707,1,0.934
-2.371,0.569,2.311,2.399,-2.155,1.599,0.07,-1.867,5.756,-1.506,-1.291,-0.072,0,0.513
-0.002,0.275,-1.786,-0.026,0.224,0.012,-1.335,-0.242,-0.295,-2.38,1.294,-0.249,1,0.205
-0.903,1.251,0.876,-0.533,0.227,0.772,0.885,-0.813,-2.956,0.325,-0.423,0.811,0,0.374
0.178,-1.507,-0.568,0.486,-2.442,-0.125,1.706,0.04,0.255,0.14,-0.106,-0.628,1,0.482
-2.47,0.503,-0.377,1.135,-0.422,-0.259,-2.081,0.432,1.631,-0.051,0.139,2.197,0,0.375
-0.152,-2.206,-0.095,-1.053,-0.36,0.445,-0.554,-1.71,0.212,0.491,0.067,-0.565,1,0.810
-1.253,1.32,0.539,0.94,0.142,-0.062,-0.961,-1.513,0.664,-1.195,1.752,-1.425,0,0.472
-1.149,0.263,1.269,-2.615,0.785,0.129,0.832,0.441,0.336,-1.948,-0.598,-0.886,1,0.820
-0.07,0.629,1.08,-2.532,-1.291,-0.191,1.127,0.561,-1.095,-0.203,0.459,-1.007,0,0.213
0.735,0.291,1.185,-1.086,-1.504,-0.189,-0.818,-2.501,0.073,0.506,-2.56,-0.198,1,0.608
-0.508,1.531,-0.92,-0.766,-0.042,0.114,-0.827,2.163,-2.357,-0.818,-1.262,4.461,0,0.347
-0.976,-3.218,1.206,2.02,1.24,1.026,0.212,-1.469,-0.408,0.44,-1.139,1.601,1,0.566
1.917,-0.94,0.591,-0.66,1.204,-1.12,0.834,0.232,0.571,-0.912,3.347,-1.242,0,0.279
0.897,-0.81,0.496,-0.259,0.308,-0.085,-0.765,0.088,1.081,-0.781,-3.116,0.671,1,0.651
0.558,-0.135,-0.285,0.731,-0.223,-0.731,-1.403,1.638,-0.031,0.402,-0.694,-1.053,0,0.411
0.0,0.164,0.029,1.655,-0.593,1.625,0.056,0.14,-1.703,-1.516,-0.978,-1.364,1,0.393
-1.618,0.64,-0.515,-0.3,-0.191,0.655,-2.859,1.494,0.011,-0.097,-1.293,-0.792,0,0.555
-1.258,0.274,-1.44,0.529,-0.156,1.659,-1.074,1.349,0.722,-0.466,-1.221,-0.168,1,0.226
-0.901,-0.219,-2.076,-0.324,-1.492,0.576,0.57,-1.591,-1.122,0.555,-0.503,0.696,0,0.275
-2.343,-0.758,-1.937,0.056,-0.224,-0.652,1.956,1.613,-0.613,-0.132,0.219,1.492,1,0.857
0.158,-1.493,1.304,0.901,3.042,0.849,-0.634,-2.621,0.394,-1.139,0.479,2.233,0,0.614
-1.394,-0.571,-0.805,1.584,0.459,-2.937,-0.006,-0.46,0.141,-2.047,0.741,-0.799,1,0.371
-0.318,0.194,0.437,-1.568,-1.899,0.553,0.943,-0.999,1.122,1.091,-0.582,0.179,0,0.642
0.219,0.111,-1.537,1.779,-2.797,-1.326,-1.259,-0.62,1.284,-1.637,-0.282,-1.693,1,0.496
1.195,0.253,-1.803,1.927,-2.005,0.581,-1.337,-0.226,0.642,-2.44,-0.403,1.33,0,0.264
-1.593,-0.136,-0.464,0.169,0.134,-0.259,-0.814,-0.943,-0.089,0.172,0.826,-1.687,1,0.348
0.246,0.657,-0.599,0.459,-1.369,0.731,-1.815,-0.962,0.21,-0.447,1.101,0.065,0,0.284
-0.295,0.829,1.549,-0.669,0.812,0.059,0.092,1.071,-1.162,-1.09,-1.703,-0.882,1,0.323
-0.628,-0.213,0.489,0.097,-1.411,0.169,2.014,0.976,-1.103,-1.314,0.707,-0.565,0,0.326
-1.129,-0.331,-1.865,-0.519,-0.869,-0.935,-1.522,1.518,-1.358,0.155,-3.455,0.525,1,0.433
-1.113,0.946,-0.029,1.123,0.968,-1.146,1.546,-0.1,-2.625,0.176,-0.734,-0.291,0,0.133
-0.266,0.776,-1.318,0.546,-0.497,0.213,-0.423,-0.797,1.739,0.101,1.537,-0.557,1,0.278
1.247,1.21,0.113,0.105,0.342,-0.313,-0.775,-0.16,0.808,1.711,2.207,-1.712,0,0.184
0.196,3.187,-0.026,0.237,-0.087,-0.109,-2.753,-1.432,1.758,-0.171,1.005,0.637,1,0.524
0.659,-0.739,1.001,0.819,0.653,-1.177,-0.366,2.238,-1.801,0.156,-0.824,-1.704,0,0.174
-1.439,0.758,-0.656,-0.482,0.598,-1.535,1.473,-0.354,-2.615,1.464,-3.459,0.31,1,0.447
-0.688,0.06,-0.349,-1.831,0.425,0.842,-1.375,1.583,-0.469,0.023,-0.194,1.707,0,0.581
0.574,0.015,-0.48,0.42,0.195,0.994,0.643,-0.805,-0.173,-0.983,-0.565,0.149,1,0.509
-4.617,0.925,-0.52,2.34,-1.415,2.252,-0.899,-0.368,-0.542,1.717,-0.726,-2.178,0,0.060
1.161,-0.964,-3.529,3.533,0.597,0.945,-1.108,0.619,-0.381,-1.09,0.253,1.502,1,0.825
0.582,-0.151,0.46,0.824,2.054,0.747,-0.065,-0.563,1.564,-2.222,-1.001,0.942,0,0.498
-1.262,0.423,-0.886,-0.065,1.247,0.065,1.656,0.842,0.812,0.894,1.424,-0.153,1,0.401
0.254,0.335,2.143,-1.208,-0.889,-0.341,0.882,-1.084,-0.504,1.05,-2.28,0.071,0,0.210
1.442,0.047,-1.247,-0.283,0.24,-1.14,2.349,-0.832,1.143,-1.771,0.26,2.342,1,0.791
1.774,0.804,-1.923,1.7,-1.35,-0.814,-1.039,0.869,0.558,-0.691,0.572,0.7,0,0.206
0.163,-2.147,1.475,-1.642,-0.978,-0.106,-2.381,0.72,3.308,-1.223,1.458,-0.032,1,0.712
-1.239,1.809,-1.324,1.146,0.569,1.479,2.161,-0.853,0.812,-0.362,0.08,-1.33,0,0.256
-2.147,1.722,0.743,-0.586,1.043,0.603,0.871,2.441,-2.08,-0.254,-0.721,-1.608,1,0.601
-1.101,0.211,-0.373,-0.375,-0.259,-0.117,1.091,1.171,-0.454,0.489,3.606,-1.834,0,0.082
-0.844,0.209,-2.379,-0.721,0.536,-0.233,-1.58,0.683,-0.025,-0.42,-1.556,-0.597,1,0.420
-0.619,1.125,-1.057,0.096,0.569,-1.221,0.685,0.472,-0.235,-0.155,-0.197,0.864,0,0.300
0.08,-0.855,0.347,-0.386,0.362,0.494,0.662,-0.952,0.401,0.705,-0.102,0.045,1,0.735
0.297,0.356,-0.593,-1.12,0.196,0.756,0.668,1.555,0.417,-1.64,0.076,-2.524,0,0.622
0.109,-0.361,-1.003,0.472,-0.391,0.139,-2.951,-0.453,1.205,-0.811,1.168,0.611,1,0.691
0.232,-0.629,-2.2,-0.172,-0.039,0.72,-1.492,1.59,0.761,0.226,0.735,1.509,0,0.872
-0.688,2.942,-0.595,0.967,0.718,1.782,0.143,-3.757,0.779,1.856,2.056,0.651,1,0.737
0.279,0.417,-0.105,-1.396,1.121,0.66,0.052,0.85,0.67,1.138,-2.01,0.132,0,0.486
0.477,-0.189,-0.382,-1.035,1.601,0.883,0.16,0.961,1.976,0.408,-0.714,-1.592,1,0.716
-0.683,0.613,-1.695,0.597,-0.696,1.404,-0.512,-0.445,-0.63,0.092,-4.342,1.072,0,0.137
1.841,-0.358,-0.852,-1.36,1.823,-1.574,0.559,2.009,-0.392,2.526,0.483,0.514,1,0.953
0.31,1.021,1.757,0.301,1.408,-1.225,0.031,-2.158,2.616,1.494,0.551,1.07,0,0.560
-0.83,0.612,0.738,0.316,0.026,-0.206,1.185,-0.526,0.353,0.258,-0.111,0.522,1,0.531
-0.749,0.503,0.989,-1.461,0.303,0.425,0.049,-0.848,-0.634,0.408,0.744,-1.496,0,0.480
0.036,0.467,-0.537,-1.342,0.208,-1.501,1.334,0.505,1.459,-0.287,-0.683,-1.183,1,0.385
3.198,0.614,-0.818,1.659,-0.548,-0.821,-0.069,-0.291,-0.01,-0.743,0.797,-2.038,0,0.053
0.034,-1.371,0.203,-0.569,0.709,2.196,-0.718,1.71,-1.025,-0.271,0.325,-1.421,1,0.618
-0.467,0.243,1.695,0.189,-0.472,0.417,0.023,-0.084,-0.899,-0.16,1.31,0.019,0,0.278
-1.857,-0.845,1.721,-1.533,1.687,0.686,2.428,-1.89,1.069,-1.126,-1.109,-1.782,1,0.793
-0.2,-0.02,0.189,1.756,-1.046,-1.229,1.587,-0.177,-0.485,-0.659,2.537,-0.571,0,0.279
-0.408,0.816,-0.818,-1.437,-1.371,-0.482,-0.512,1.503,-0.664,1.894,-0.323,0.729,1,0.673
-0.666,1.794,-0.492,-0.033,2.087,2.101,0.501,-0.078,0.413,-0.631,-1.105,-0.001,0,0.212
0.786,0.136,0.638,0.729,1.201,0.154,0.696,-2.646,1.281,-1.492,0.293,-1.558,1,0.679
0.21,-0.421,-0.382,-1.774,-1.105,-1.612,0.999,0.635,0.38,-0.491,0.337,-0.777,0,0.677
-0.921,-0.061,0.624,1.562,0.569,-0.077,-0.811,-0.012,-0.224,-2.062,-0.756,-1.272,1,0.396
0.294,-0.562,-2.469,-0.159,-3.729,-1.433,-0.879,2.006,-3.442,-1.173,0.387,-0.015,0,0.170
0.44,2.373,0.636,-0.299,-2.222,1.751,-0.293,0.184,0.138,-2.426,-2.359,0.485,1,0.526
-0.452,1.096,-0.133,0.707,0.582,-0.684,-1.678,0.146,1.077,-0.031,-1.686,-1.496,0,0.354
0.803,-0.822,-0.928,0.155,-0.295,0.724,-1.598,1.369,-0.772,2.597,1.053,0.296,1,0.968
-1.143,0.95,0.569,1.672,-1.765,-3.942,-1.073,-1.358,-1.328,1.045,-1.627,-0.168,0,0.149
2.623,-0.45,0.029,-2.425,-0.891,-0.816,1.788,-0.588,-1.07,-1.5,-0.564,0.534,1,0.692
-1.528,-0.455,3.333,1.512,1.31,-1.069,0.224,-0.481,3.35,1.028,0.014,0.631,0,0.392
-0.123,0.317,3.025,0.065,-0.895,1.441,0.651,0.013,0.277,0.864,0.542,0.491,1,0.382
1.437,0.317,0.647,-1.375,1.552,0.242,1.557,-0.49,-0.497,-0.356,-0.843,-1.709,0,0.303
0.729,0.808,-0.627,1.182,-1.634,1.09,0.404,-0.288,0.261,-0.573,-1.034,1.516,1,0.485
-0.847,-0.227,-0.462,-0.008,-0.612,0.237,-0.607,-1.32,0.362,-0.807,1.281,0.096,0,0.463
0.013,1.574,-0.792,-1.53,0.399,0.064,-2.733,0.813,-0.001,0.214,-0.12,-1.366,1,0.433
0.418,-0.257,-0.619,-0.165,-0.085,4.084,-1.473,-0.906,-0.986,-0.514,0.359,-0.066,0,0.153
-2.879,0.842,-0.294,-1.029,1.14,0.504,0.308,0.312,2.464,1.021,-1.049,0.17,1,0.619
1.656,2.701,0.415,0.418,-0.032,-1.198,1.06,0.494,-0.484,-0.925,0.015,-0.544,0,0.260
-1.335,0.506,-3.055,0.073,0.224,-0.306,0.086,1.664,-0.771,1.982,-1.068,-1.781,1,0.770
-0.016,1.131,-0.679,0.367,-0.73,0.058,0.668,2.783,-0.159,0.153,-0.245,1.938,0,0.357
0.207,-0.304,0.472,2.103,1.118,0.175,-0.015,-0.62,2.022,-0.562,0.357,-0.766,1,0.728
-0.677,-0.727,1.196,-0.621,0.825,0.608,1.177,0.263,-1.664,0.586,-0.895,-0.979,0,0.539
1.16,0.588,0.373,0.778,-0.825,0.795,-0.62,-0.691,-0.292,-2.067,1.285,1.609,1,0.442
1.494,1.651,-0.579,-0.198,0.1,0.732,-1.201,2.036,1.262,0.163,-1.832,-1.781,0,0.455
-0.85,1.31,-0.317,0.642,1.883,0.232,-0.669,0.335,0.255,0.994,-1.633,0.482,1,0.471
-0.346,0.154,-1.411,-0.502,-0.181,-0.554,2.113,-0.068,0.233,-1.117,-0.066,1.153,0,0.652
0.509,-0.143,-0.035,-0.883,-0.943,0.747,-2.356,1.171,1.452,-1.766,0.341,0.816,1,0.774
-0.574,0.574,-0.419,1.477,-0.585,-2.593,-1.115,0.983,3.72,0.515,-0.268,-0.665,0,0.206
-0.248,-0.701,0.605,2.729,0.956,-0.2,0.295,0.164,-1.165,-0.031,0.907,1.044,1,0.559
1.917,-1.641,1.747,1.681,0.632,0.706,-0.725,-0.849,2.77,-1.096,-1.116,0.532,0,0.727
0.016,-0.874,2.168,0.515,-0.787,-0.725,0.187,-0.089,0.836,0.09,0.099,-0.123,1,0.558
-1.213,0.493,1.993,0.348,1.107,-0.221,1.999,-0.909,-1.948,1.056,-1.81,-0.984,0,0.251
-0.288,1.487,-0.303,1.765,0.658,-1.727,-0.392,0.417,1.216,-0.978,-0.306,0.51,1,0.478
1.536,0.84,-1.3,4.117,-1.175,1.362,-0.336,-0.735,1.167,-1.259,-0.33,-0.617,0,0.625
0.031,2.348,0.1,0.499,-0.156,1.961,-0.906,1.307,0.647,1.281,-0.564,0.948,1,0.485
-0.563,1.495,-0.994,0.799,1.489,3.257,-0.505,-0.418,-1.167,-1.257,0.351,-1.326,0,0.112
-1.458,1.13,0.681,1.362,-0.164,0.79,1.639,-0.911,2.319,-0.058,-2.843,-0.35,1,0.667
-1.488,0.483,-1.337,-0.073,-1.041,0.685,2.23,1.544,-0.203,0.128,-2.034,-1.155,0,0.207
-0.068,0.226,-1.13,0.359,2.49,-1.133,0.012,-0.12,0.763,0.752,-0.729,0.85,1,0.265
-0.534,2.613,-0.387,-0.682,0.21,2.545,0.527,-1.097,0.815,-0.284,-2.539,-1.284,0,0.506
-1.195,-1.675,0.514,0.385,0.293,1.007,0.427,-0.218,0.912,-0.967,0.252,-0.183,1,0.826
0.61,0.103,-1.977,0.924,0.401,-0.677,-0.748,1.237,1.18,1.464,1.611,-1.222,0,0.736
1.676,-0.621,0.707,1.166,-0.269,0.414,1.017,-0.545,-0.398,-2.015,0.955,-0.054,1,0.493
0.946,-0.034,1.05,-0.579,-1.069,0.051,0.062,-1.347,-2.179,-0.96,-1.002,0.62,0,0.173
-1.337,-0.001,0.644,-1.416,-0.844,0.317,3.042,-1.831,-1.845,-0.678,-0.602,1.088,1,0.605
-0.141,-0.118,-1.156,-0.38,-0.116,0.846,-1.147,-0.571,0.19,1.559,-1.292,1.043,0,0.622
1.008,-0.225,-0.991,-3.595,-0.327,0.393,-1.577,-1.645,1.179,1.405,-0.705,0.085,1,0.712
-0.334,-0.939,-0.94,0.546,-2.068,0.077,-1.411,-2.294,-1.362,1.021,1.272,-0.074,0,0.128
1.247,-0.524,-2.395,0.38,0.415,-0.476,0.119,-1.423,-0.413,0.958,1.207,0.765,1,0.401
-0.329,-2.086,0.765,1.295,-1.078,2.228,0.122,-0.026,2.226,-2.74,-0.165,0.989,0,0.422
-0.134,0.143,-2.282,0.881,-2.018,0.443,0.155,2.406,-0.033,0.802,1.692,-0.649,1,0.205
0.113,0.555,-0.426,-0.857,2.439,-0.028,-0.746,-0.447,-1.212,0.696,-1.636,-0.562,0,0.183
0.465,1.434,-1.253,0.99,-1.049,1.035,0.187,0.055,1.109,-1.075,-0.714,-1.699,1,0.269
1.317,-0.633,-0.125,1.836,-0.567,-1.892,-0.736,0.038,-0.03,-1.373,0.095,1.332,0,0.632
-0.232,1.042,1.411,-0.474,-0.628,1.413,-0.264,1.302,-1.03,-0.367,0.874,-0.123,1,0.305
-1.18,1.163,-1.112,-0.087,0.921,-0.027,-0.736,-1.856,0.09,-0.947,1.496,0.329,0,0.290
-2.033,1.475,0.638,0.921,2.313,1.266,0.48,-0.333,3.089,-1.448,-2.04,-2.366,1,0.784
-1.367,3.366,-0.305,-1.009,-0.501,-0.576,-0.698,2.368,-1.244,-0.496,-0.597,0.036,0,0.456
1.236,-0.019,-2.148,-0.849,-1.068,0.398,0.352,-1.471,-0.208,0.612,-1.504,-1.098,1,0.316
-0.667,0.425,0.112,0.243,1.823,-0.187,0.117,1.141,-0.621,-2.004,-0.865,1.132,0,0.455
1.226,0.821,0.854,0.495,0.758,-0.345,-0.532,-2.265,0.991,0.531,1.169,-1.784,1,0.400
-2.043,0.561,0.137,0.818,0.609,-0.256,1.828,1.34,-0.688,-2.309,0.901,-0.26,0,0.371
-0.827,0.259,1.391,1.315,-0.057,0.448,-1.35,-0.342,1.857,0.446,-1.636,1.061,1,0.429
0.778,-1.499,-1.31,1.17,-1.13,-1.662,-2.223,0.346,-0.03,1.239,-1.347,-1.635,0,0.366
-1.341,0.458,1.469,0.92,0.202,0.256,1.204,-1.724,0.228,-1.619,0.237,0.12,1,0.624
-0.088,0.074,-0.465,-1.99,0.149,2.309,-1.911,1.481,0.269,0.9,-1.854,-1.525,0,0.569
0.219,-0.561,0.314,1.824,-0.926,1.256,0.23,0.755,1.681,2.11,0.32,0.107,1,0.698
0.009,-1.245,-1.665,0.964,-0.88,-0.16,-0.866,0.018,-0.989,0.841,-1.132,-1.081,0,0.175
0.014,-0.315,-2.943,2.567,-0.283,2.655,-1.102,1.717,-0.797,-0.749,0.322,-0.321,1,0.150
-1.503,-0.131,0.593,0.552,-1.456,1.329,-1.071,-1.348,3.129,0.367,0.738,0.466,0,0.568
-0.833,-0.089,-0.249,-0.011,-0.468,0.17,-0.589,0.639,0.659,-1.146,1.608,-0.547,1,0.601
2.167,0.456,-0.761,-0.031,-2.177,-1.802,1.568,-0.965,-1.903,-0.655,-0.104,-2.108,0,0.175
1.344,0.657,-1.304,0.637,0.063,-2.62,-0.52,1.486,0.426,-2.183,-1.07,-2.058,1,0.134
2.118,-0.228,-0.498,-0.015,-1.12,1.109,-0.778,0.143,-0.897,-1.436,0.191,0.636,0,0.231
-1.408,-3.22,-0.467,-0.384,0.864,1.876,-1.614,1.774,0.446,1.15,1.153,-2.934,1,0.956
-2.686,0.971,1.543,-0.044,0.319,0.177,-2.822,-2.139,-0.856,-1.709,0.678,-0.138,0,0.445
-0.115,-0.658,1.658,-3.216,-0.149,0.702,0.279,1.189,-1.075,-0.025,-0.829,-0.555,1,0.321
-0.778,-0.088,0.723,-1.111,-0.407,0.658,-0.635,1.351,-0.436,-0.101,-1.178,-0.687,0,0.431
-0.975,-0.13,-1.392,-1.155,-1.406,1.31,-0.598,-0.085,1.246,1.169,-0.561,0.263,1,0.659
-0.745,-0.06,-0.656,-0.004,1.412,-0.101,-0.258,2.757,-2.204,0.584,-0.262,1.272,0,0.262
-0.634,-1.505,-0.61,1.429,-0.849,1.217,-1.049,-2.081,1.545,-0.904,-0.161,1.802,1,0.739
0.565,1.201,-1.151,-0.835,0.638,0.405,0.448,2.239,-2.102,0.646,1.298,-0.861,0,0.311
1.312,-0.572,0.879,0.75,0.363,1.284,0.248,-1.542,-1.475,-1.491,-1.155,0.483,1,0.409
1.451,0.341,-0.73,-0.569,-0.146,-0.764,-0.803,0.203,-1.83,-0.928,-0.227,-1.629,0,0.185
-2.263,0.629,0.85,1.764,1.077,0.623,-0.911,-1.113,-0.657,-1.044,-0.664,-0.064,1,0.400
1.345,0.414,0.711,-0.332,0.066,-0.817,-0.219,-2.081,1.949,1.459,-1.881,-1.046,0,0.471
0.35,-1.011,-0.178,0.036,-0.745,0.528,-2.185,0.753,-0.642,0.848,0.419,-0.132,1,0.504
-1.931,-0.053,1.536,2.204,-0.645,-0.825,0.624,1.363,1.694,0.177,-1.997,-0.022,0,0.407
1.521,-0.047,-1.637,-0.232,0.434,-0.118,-1.56,-1.291,-0.697,0.573,0.911,0.508,1,0.345
-0.788,-0.162,-0.112,1.888,1.489,1.863,0.072,-0.141,1.64,2.17,-2.24,0.372,0,0.772
-1.794,-0.407,0.664,1.986,-0.255,-1.659,0.238,0.737,-0.225,1.116,-1.591,-0.438,1,0.447
0.026,1.445,0.422,-3.193,1.154,-0.898,-0.343,-1.606,-2.075,0.099,-0.766,-1.5,0,0.192
1.031,-2.305,-0.9,3.302,-0.48,-1.017,-0.222,-1.301,1.096,-1.102,-1.443,0.491,1,0.764
-0.432,-0.858,-0.569,-1.964,-1.542,0.41,-0.767,0.991,-0.555,0.152,-0.457,1.217,0,0.574
-1.9,1.283,1.107,-1.67,0.966,1.697,-1.627,-1.821,0.583,-0.736,0.547,0.712,1,0.863
-0.027,-0.846,1.156,-0.357,0.506,1.725,-1.499,-1.235,0.032,-1.227,1.26,-0.578,0,0.684
-1.949,-1.248,0.678,-0.158,2.04,1.0,1.102,1.258,0.03,1.454,0.457,-3.079,1,0.933
-3.532,-1.211,0.115,-0.774,-0.549,-0.927,-0.175,-0.201,-0.289,-0.538,0.348,-1.175,0,0.367
-0.866,0.193,1.097,0.194,-0.301,-0.542,0.671,-0.737,-0.962,2.191,-0.803,-0.108,1,0.700
0.866,1.318,-0.913,-0.641,1.873,-2.19,-1.497,0.484,-1.042,-0.994,-0.3,1.408,0,0.308
-0.356,-0.603,0.486,3.129,-0.242,1.37,-0.507,-2.135,0.651,-0.035,0.501,-0.534,1,0.703
1.438,1.182,0.234,2.217,-0.584,1.086,-1.034,0.147,-0.889,-2.725,1.102,0.613,0,0.301
-1.941,-2.901,1.915,0.436,1.237,0.471,-0.768,-0.878,3.914,-1.823,1.213,0.696,1,0.843
-0.13,1.961,1.574,0.343,0.436,-1.206,-1.766,-0.593,0.879,-0.424,-1.286,-1.939,0,0.472
-1.092,1.685,0.134,0.393,0.718,-2.551,1.677,-1.121,1.916,0.789,0.714,3.51,1,0.770
-0.108,-0.168,-1.081,-2.173,1.651,2.952,0.138,1.712,1.135,0.918,-1.103,-0.26,0,0.708
1.11,0.107,-1.485,-2.385,-0.314,0.659,-0.984,0.945,-0.115,1.087,-0.263,1.05,1,0.553
-0.635,-0.375,-0.0,-0.514,-1.546,0.396,0.284,1.437,0.34,1.347,-0.951,0.18,0,0.810
0.263,-1.186,-0.481,-2.178,-0.241,1.04,-1.262,1.441,-0.642,0.514,1.813,-0.031,1,0.766
-0.081,-0.139,1.756,3.224,0.264,-0.645,-0.667,-1.96,1.851,-0.081,-1.105,1.039,0,0.400
0.536,-1.028,0.648,-0.006,-1.036,-0.235,0.549,1.476,0.625,-1.876,1.336,-0.709,1,0.670
-0.67,1.142,0.011,-1.677,0.953,-0.064,0.805,-1.889,-1.673,-0.567,-0.825,0.452,0,0.462
0.736,-1.295,-1.102,3.036,-1.58,-0.437,-2.334,-0.873,-1.025,-1.134,-1.138,0.331,1,0.346
0.738,-0.501,0.772,1.876,-0.728,0.399,-1.068,0.746,0.437,-1.879,0.295,-0.878,0,0.494
-1.93,-0.083,-0.576,-0.261,-0.072,0.349,-1.274,2.235,1.317,-2.731,0.531,-0.858,1,0.750
0.543,0.306,0.236,-0.74,0.228,1.103,-0.038,-0.761,-0.075,-0.104,1.762,0.484,0,0.503
-1.197,0.888,2.131,-1.424,0.041,0.054,1.33,0.237,0.357,-1.398,-1.227,1.095,1,0.763
-0.21,1.72,-1.174,-0.049,-2.965,1.413,0.441,1.233,-0.644,-0.924,-1.462,0.686,0,0.267
-0.974,1.09,0.403,-0.943,0.17,-0.286,-0.506,1.268,1.052,1.571,-0.205,-1.68,1,0.673
-1.71,-0.433,-0.006,-0.304,-0.062,-1.12,1.304,1.433,1.448,-0.558,-0.714,1.279,0,0.728
-0.525,-0.275,-0.719,3.515,1.449,1.493,-0.555,-0.724,-0.437,0.866,0.301,0.31,1,0.568
1.543,-0.615,2.927,0.289,-1.219,-0.643,0.447,-0.2,0.548,-0.221,1.583,-0.783,0,0.413
1.286,0.432,0.891,1.015,0.866,-0.485,1.208,-0.32,1.306,-2.031,0.642,0.928,1,0.745
0.106,-0.119,0.593,-0.264,0.336,-1.526,-1.398,1.796,0.658,-1.712,0.707,-0.048,0,0.599
-1.02,0.433,1.088,-0.328,-0.922,-0.803,1.149,0.37,-1.507,-0.917,-0.109,-1.162,1,0.219
-0.684,0.104,-0.804,-0.59,0.547,1.041,-0.037,0.099,0.953,0.884,-0.425,1.495,0,0.449
-0.031,-0.054,-0.535,-1.055,0.127,-0.63,-0.961,1.968,0.732,-0.148,-1.349,0.005,1,0.576
-2.991,0.751,-1.033,1.841,-1.449,-0.168,-1.562,1.304,-1.673,1.215,-1.946,0.444,0,0.067
0.368,-1.097,-2.586,-1.063,-0.093,0.23,0.229,2.039,-0.336,1.346,-0.971,1.144,1,0.958
-0.33,-0.893,-0.529,1.781,-0.619,1.645,0.353,0.441,-0.349,-2.246,-0.092,-1.014,0,0.527
-0.748,0.098,0.353,0.935,-0.408,-1.425,-1.42,0.969,0.374,1.735,1.528,0.198,1,0.682
0.797,-0.983,0.249,-1.097,0.023,-0.593,0.94,-0.703,0.838,-0.024,2.156,-0.354,0,0.764
-0.356,0.165,-0.003,-0.093,-0.952,1.377,2.877,-1.442,1.13,-2.273,-0.039,-1.486,1,0.829
1.788,0.325,-0.497,-0.866,-0.442,0.855,-0.446,0.568,0.42,-0.625,0.006,0.924,0,0.465
0.093,-0.641,0.154,-0.666,-0.537,1.46,-1.292,0.118,0.167,-0.954,-0.255,-1.302,1,0.717
1.632,1.708,1.026,0.422,0.375,2.508,-1.394,-1.262,-0.685,-2.283,1.114,-1.942,0,0.313
0.733,-0.209,1.613,0.298,0.653,0.886,0.226,1.327,0.687,-1.209,-2.213,-0.853,1,0.702
-1.964,-1.141,-0.852,-0.021,0.865,-0.602,-1.999,1.651,0.129,-1.586,-0.634,-0.735,0,0.682
-1.207,0.159,-0.612,-0.121,-2.164,-0.37,-1.074,0.759,0.142,1.509,-1.717,-0.669,1,0.770
